text,company,label
RT @mention RT @mention Line @mention pop up? About 30 deep. Line @mention crossroads? Closer to 300. Big demand 4 Liz phair Sorry ipad2 #SXSW,,0
"RT @mention RT @mention Location, location location ! {link} via @mention from #google during #sxsw #yam",,0
RT @mention RT @mention Love it. @mention #sxsw: apple comes up with cool technology no one's ever heard of because they don't go to conferences,Apple,1
RT @mention RT @mention Love it. @mention at #sxsw: apple comes up with cool technology no one's ever heard of because they don't go to conferences,Apple,1
RT @mention RT @mention Marissa Mayer: Google Will Connect the Digital & Physical Worlds Through Mobile - {link} #sxsw,,0
RT @mention RT @mention Mayer: I think about simplicity a lot at Google in developing products. #sxsw ^JR,,1
RT @mention RT @mention Miss the Battelle Interview About IPad 2 &Social Media last week? Find it here [video] {link} #sxsw,,0
RT @mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},Apple,1
RT @mention RT @mention new Google tool for measuring everything and displaying it in one place almost makes me cry I'm so happy. Thank you. #bavcid #sxsw,Google,1
RT @mention RT @mention news Google may launch social circles social network today {link} #soccomp #sxsw,,0
RT @mention RT @mention Our NFB Films app for Android is now available for download: {link} {link} Just in time for #SXSW!,,0
"RT @mention RT @mention Per this rumor, Google may preview its big social strategy at an '80s-themed costume party at #SXSW. Yep. {link} #cn",,1
RT @mention RT @mention Public notes for 5 steps to bulletproof UX strategy: {link} #sxsw #rhjr_ux5,,0
RT @mention RT @mention Reactions to Google Circles news so far range from not again to please rescue me from the Facebook.  #sxsw,,0
RT @mention RT @mention RT @mention #SXSW a line of about 100 outside Apple pop- up store at Sixth & Congress,,0
RT @mention RT @mention RT @mention Google set to launch new social network #Circles today at #sxsw,,0
"RT @mention RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",,0
"RT @mention RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw (Cool)",Google,1
RT @mention RT @mention RT @mention news Google may launch social circles social network today {link} #soccomp #sxsw,,0
"RT @mention RT @mention Shiny new @mention @mention @eightbit apps, a new @garyvee book, pop-up iPad 2 stores... #SXSW is Christmas for nerds.",,1
RT @mention RT @mention So @mention just spilled the beans: next platform for Flipboard is the iPhone. Team started working on it. #sxflip #SXSW #SXSWi,,0
RT @mention RT @mention Sound of My Voice was shot exploiting Apple & Best Buy's 14-day return policy on iMacs. Brilliant. #sxsw,Apple,-1
RT @mention RT @mention Texas Observer Tomlinson says they would double revenue per issue with iPad subscriptions. #newsapps #sxsw,Apple,1
RT @mention RT @mention The #iPad 2 Takes Over #SXSW [VIDEO] - {link} #sxswi,,0
RT @mention RT @mention The day Bank of America launched their iPhone app they got 250k new customers #bankinnovation #SXSW,Apple,1
RT @mention RT @mention The iPad 2 Takes Over #SXSW [VIDEO] {link},Apple,1
RT @mention RT @mention Traveling to #sxsw with your ipad 1 is so 3/10/2011,,0
RT @mention RT @mention Walking into the pop-up Apple store is like walking into a future where the iPad is the only type of computer. #sxsw,,0
RT @mention RT @mention We are giving away an iPad 2 to kick off our time down at #sxsw. Just visit our FB page for more info: {link},Apple,1
RT @mention RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news {link} #google #circles,,0
"RT @mention RT @mention We lose an hour tonight. #SxSW attendees will blame Microsoft, Apple will get credit for fixing it before Christmas.",Apple,1
RT @mention RT @mention We're co-hosting a cmty mngr meetup w/ @mention @mention @CMmeetup at Etsy Austin space on 6th. 6-8p. Google schwag. Come! #sxsw,,0
"RT @mention RT @mention We're officially at #SXSW! Come by the @mention Grill, mention us w/ #zazzlsxsw and you‰Ûªll get to make your own iPhone case!",Apple,1
RT @mention RT @mention Win an iPad2 by signing up here: {link} #sxsw #wantlet,,0
RT @mention RT @mention Wondering about street closures during SXSW? We made a Google Map to show you: {link} #sxsw #austin,,0
RT @mention RT @mention YES! updated iPhone app has song info @mention 24/7 stream +others also live video streaming for #SXSW {link},Apple,1
"RT @mention RT haha, awesomely rad iPad app by @mention {link} #hollergram #sxsw (via @mention @mention)",Apple,1
"RT @mention RT: @mention With 150 million mobile users on Google maps, 40% of all Google Maps usage is from mobile devices. #maps #sxsw",,1
RT @mention RT: It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},Apple,1
RT @mention RT@mention Love it. @mention at #sxsw: apple comes up with cool technology no one's ever heard of because they don't go to conferences,Apple,1
RT @mention Rumor of Google launching their new social network called #Circles today at #sxswi #sxsw {link},Google,1
RT @mention Rumor of Google launching their new social network called #Circles today at #sxswi #sxsw #t3sxsw {link},,0
RT @mention Rumors of an Apple store opening for #SXSW at 6th & Congress. All signs point to yes! {link},Apple,1
RT @mention Sam has unlocked the TightAssTraveler achievement at #sxsw using Google Maps with Transit instructions.,,0
"RT @mention Saving up for iPad2 photo at Apple Store, #SXSW {link}  by @mention @mention @mention @Dr_Black @jerranalley @tbalinas",Apple,1
RT @mention Scenes from the Austin SXSW iPad 2 pop-up shop -- here they are arriving! {link} #sxsw #cnnmoneysxsw,,0
RT @mention Scored a #mophie juice pack at the #tradeshow #sxsw. Double your iPhone battery!,,0
"RT @mention See a member of our team carrying one of these bags at #SXSW, show them your Wolfram|App & get a W|A iPhone case! {link}",Apple,1
"RT @mention See a member of our team with this bag at #sxsw, show them your Wolfram App & get a W|A case for your iPhone!  {link}",,0
"RT @mention See the new Texas Observer iPad app at #SXSWI 3:30, Sheraton #SXSW",Apple,1
RT @mention Selfishness as seen through brands: Mac versus Apple. Apple wins: they are masters at being self-referential  #sxsw,,0
"RT @mention Send the waaaambulance RT @mention No, I didn't get an iPad 2 :( No, I'm not at #sxsw :( Yes, I am depressed :(",Apple,0
RT @mention Setting up a pop up shop @mention #SXSW was the smartest move for the iPad IMHO  | Developers Matter the Most for iPad 2 -  {link},Apple,1
"RT @mention Shiny new @mention @mention @mention apps, a new @garyvee book, pop-up iPad 2 stores... #SXSW is Christmas for nerds.",,0
RT @mention Shut. Up. RT @mention It's not a rumor: Apple is opening a temp store in downtown Austin for #SXSW & the iPad 2 launch. {link},Apple,1
"RT @mention Slides from #SXSW talk, iPad Design Headaches  {link} #tapworthy . Really interesting for designers as well.",Apple,-1
RT @mention Smart company. RT @mention It's not a rumor: Apple opening up a temporary store in downtown Austin for #SXSW &iPad 2 launch bit.ly/g03MZB,Apple,1
RT @mention smart! Apple opens a pop-up store in Austin so people in for #SXSW can get new iPads. bit.ly/i41H53 (via @mention @mention,,1
"RT @mention Smartphone breakdown at #sxsw (unofficial) - 98.5% iPhones, 1% Android, .03% Blackberry, .02% Symbian / Windows / Other",Apple,1
RT @mention So @mention just spilled the beans: next platform for Flipboard is the iPhone. Team started working on it. #sxflip #SXSW #SXSWi,,0
RT @mention So #SXSW is cool. I strike up a conversation with a bloke who happens to work for The Guardian & a few hours later... {link},,0
RT @mention so awesome! RT @mention knitted staircase in attendance at #sxsw party tomo 7pm hosted by @mention & @mention {link},,0
RT @mention So it appears Apple is opening a pop up store in Austin for #sxsw - the employees were trying to hide it. The Beechwood tables gave it away.,,0
"RT @mention So the big buzz this year at #SXSW, iPad 2, of course, and Group chat/text services like Group Me or Yobongo. Now you know. #fb",,0
RT @mention So where's the apple store in Austin for #SXSW?,,0
"RT @mention So, are you a kickass #iPhone developer? Are you at #SxSW. Want to do something cool? Follow me and shoot me a note.",Apple,1
RT @mention Someone at #SXSW needs to host a race between the SMS apps for iPhone pink slips. Or probably something much cooler th ...,,1
RT @mention Sound of My Voice was shot exploiting Apple & Best Buy's 14-day return policy on iMacs. Brilliant. #sxsw,,0
RT @mention Soundtrckr featured by @mention @mention as a Must-have for #SXSW {link},,1
RT @mention Spark for #android is up for a #teamandroid award at #SXSW read about it here: {link},,0
RT @mention speaks truth: Watched #Apple staff at the temp #sxsw store just high five entire long line and facepalmed. Ugh. #LongLinesBadUX,Apple,-1
RT @mention SPIN Play - a new concept in music discovery for your iPad from @mention & spin.com {link} #iTunes #sxsw @mention,Apple,1
RT @mention Spotted at #SXSW: Man in need of an iPad (2?) ‰ÛÒ {link} #sxswi,Apple,1
"RT @mention Standing at the top of the steps (right side coming out onto patio). Come and say, What's up, Android? #TeamAndroid #sxsw",,0
RT @mention standing on a long line surrounded by unemployed techies from brooklyn!  am i at #sxsw or at the apple store on 5th ave waiting for ipad?!,,0
RT @mention Still thinking about how awesome the  #smileyparty was at #SXSW and how they are going to give me an iPad! #please,Apple,1
RT @mention Stop by and let us make you a custom iPhone case! #zazzlesxsw #Sxsw #sxswi {link}  {link},Apple,1
RT @mention Stop killing trees! RT @mention New post: Business cards are dead: Send me your card via Hashable at #SXSW {link},,0
RT @mention Strange how little Japan news penetrates #SXSW bubble. Only bar TVs on CNN suggest anything more important than iPad 2 is going on. #fb,Apple,1
RT @mention Strong rumours abt Google unveiling a new social network called 'Circles' at  #sxsw  Does look interesting: {link},Google,1
RT @mention Style X & @mention - brethren #SXSW pop-ups! ://m.theatlantic.com/technology/archive/2011/03/apple-sets-up-temporary-megastore-at-sxsw/72296/,,0
RT @mention Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for #SXSW can get their new iPads. {link} #cnet,,0
RT @mention Survive #SXSW with @mention Live Music App for iPhone and Android {link},,0
"RT @mention Sweet, Apple's opening a pop-up shop in the Scarbrough Building on Congress for the iPad 2 - {link} /via @mention #sxsw",Apple,1
RT @mention Sweet! I got the iPad too! That's a nerd joke!  #SXSW,,0
RT @mention SXSW 2011: Novelty of iPad news apps fades fast among digital delegates {link} #SXSW,Apple,-1
RT @mention SXSW Gets Its Own Apple Store {link} #atx,Apple,1
RT @mention SXSW Quotables are giving away an iPad 2 today - all you need to do is sign up at {link} to be entered automatically. #sxsw,,0
RT @mention SXSW Recap Day 4 It's Greaaat? Exploring Brand Mascots in the Digital Age - {link} #sxsw #HOTSHEET,,0
"RT @mention Team heading to Big Boi show, thanks to @mention crew.  RT and find the owl for free tattoo {link} #sxsw",,0
"RT @mention Team heading to Big Boi show, thanks to @mention crew. RT and find the owl for free tattoo {link} #sxsw",,0
RT @mention Temp Apple Store 6th St  Austin #sxsw closed for night they're out of stuff' says Austin cops barring the door!,Apple,-1
RT @mention Temp Apple store is killing it in Austin. Selling out early EVERY day. #sxsw,Apple,1
"RT @mention Temporary #apple store is def not a tent, it's a powerhouse gym #SXSW  {link}",,1
RT @mention Temporary #sxsw apple store. Apple being sneaky as usual  {link},Apple,-1
RT @mention Test Drive an Xperia Play with @mention and @mention  details here: {link} (at least some of them) #Android #sxsw,,0
RT @mention Text SXSW to 24587 for chance to win iPad! Drawing 3/17 at Friends #SXSW. Must be present to win! See ya there! {link},,0
RT @mention Thank you for these! RT @mention Public notes for 5 steps to bulletproof UX strategy: {link} #sxsw #rhjr_ux5. Via @mention,,0
RT @mention Thank you! :) RT @mention Just picked up @mention book: Killer Photoes with your IPhone! #SXSW #sxswchi  {link} #SXSWi,Apple,1
"RT @mention Thanks for the free #SXSW mix :) RT @mention ... 20+ artists you have to hear, free sampler {link}",,0
"RT @mention Thanks RT @mention If you're trying to contact friends or family in #Japan, @mention has created a person finder: {link} #SXSW",,0
RT @mention Thanks to @mention for publishing the news of our new medical Apps in the #sxswi conf. blog {link} #sxsw #sxswh #mhealth,,0
"RT @mention Thanks to everyone for making it a great day in the shop today. if you're in Austin, come by and see us tomorrow {link} #sxsw",,0
RT @mention The @mention / @mention party was without a doubt the best party I've ever been to in #SXSW. Well done!,,0
RT @mention The @mention iPhone app is unreal. Just clicked on the location of #LeanStartup & had a person there tell me there are still seats. #sxsw,Apple,1
"RT @mention The #CNNGrill is celebrating #piday with pecan, apple and strawberry rhubarb pies. Let the circumferences begin! #SXSW #SXSWI",,0
RT @mention The #iPad 2 Takes Over #SXSW [VIDEO] - {link} #sxswi,Apple,1
"RT @mention The #iPad 2 Takes Over #SXSW [VIDEO]: {link} via Mashable
#apple",Apple,1
RT @mention The #SXSW Apple pop-up store was nuts. Was still packed at 11:30. {link},,0
OH @mention the Apple Pop-Up Store: Oh... you have the old one. #crazytimes #sxsw,,0
RT @mention The Beluga iPhone app is the highlight of this #SXSW. Excellent way to coordinate the #sxsw4japan relief effort.,Apple,1
RT @mention THE BIG #SXSW RUMOR: Google to launch ludicon based Circles facebook killer. Supposedly @mention already saw it and it's ossum.,Google,1
RT @mention The Big Idea: Google leaves nothing left to discover {link} #SXSW #SXSWi,,0
RT @mention The countdown to #SXSW has begun! @mention will be there‰Û_ Pick up Fried Speakers on iTunes {link},,0
RT @mention The day Bank of America launched their iPhone app they got 250k new customers #bankinnovation #SXSW,,1
"RT @mention the future is about networks, not just data. that's why google may not win long term #SXSW #web3 #SaatchiNY",Google,-1
"RT @mention The Google / ACLU party tonight at #sxsw is the best thing ever. (And apparently, the Spazmatics are a franchised band. But they rock.)",Google,1
"RT @mention The iPad 1 is so March 11, 2011 4:59PM PST. #sxsw",,0
RT @mention The iPad 2 goes on sale next Friday...the Austin Apple Store is going to be busy! #SXSW,Apple,1
"RT @mention The iPad 2 is so thin, I could use it to cut lines of cocaine and then FaceTime with Mel Gibson. #Winning. #IPad2 #sxsw",Apple,1
RT @mention The iPad 2 is the also a cartoonishly large digital camera. #SXSW #CStejas {link},Apple,-1
RT @mention The iPad 2 Takes Over #SXSW [#VIDEO]: One of the biggest events the first day of SXSW 2011‰Û_ {link},Apple,1
RT @mention The iPad 2 Takes Over #SXSW [VIDEO] {link},Apple,1
RT @mention The iPad 2 Takes Over #SXSW One of the biggest events 1st day of SXSW 2011 wasn‰Ûªt even an offic... {link},,0
RT @mention The iPad 2 Takes Over SXSW [VIDEO] {link} #apple #iPad #SXSW,,0
"RT @mention The iPhone version of Flipboard is being totally redesigned for that platform, @mention says #sxsw #sxflip",,0
RT @mention The ironic tee has been usurped by the iPad 2 as the hipster/geek/start-up chic fashion item at this year's #SXSW,Apple,1
RT @mention The line at the popup Apple Store is phenomenal. #sxsw #apple #ipad2  {link},,0
RT @mention The lines are already forming at Apple's pop-up store in Austin. Aren't these people here to see the festival? {link} #sxsw,,0
RT @mention The most valuable device at #sxsw so far is the #apple #iPod #iPhone charger.,Apple,1
RT @mention The new Whrrl app is now live in the iPhone app store AND Android marketplace. Get it while it's hot! (Just in time for #SXSW!),Apple,1
"RT @mention The next big thing? Hmmm. RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",,0
"RT @mention The next fin serv battle is vs Apple, GOOG, Mobile operators. They have consumer loyalty and tons of cash (vs. Banks) #bankinnovate #SXSW",Google,1
RT @mention The only news at SXSWi was Apple's temporary iPad store? #sxsw #wth?,,0
RT @mention The only ppl authoritzed to scrape and republish pages r Google on Bing and Bing on Google: @mention #qagb #sxsw,,0
"@mention on the other hand, judging by the pop-up store constant line, Apple and the iPad2 are clearly breaking out at #SXSW",Apple,1
Everyone on the plane to Austin looks like they are going to #SXSW. And that means - Apple products and hipster clothes.,Apple,1
RT @mention The session #designingforkids is changing my mind about my future kid's relationship with the iPhone. #sapient #sxsw,Apple,1
RT @mention The simplest gesture on the ipad should be used for core interactions. #SXSW #touchingstories,,0
building on the success of Google Buzz no doubt ;) RT @mention Google to launch Circles social network at #sxsw? {link},Google,1
"RT @mention The Top 7 things I've loved about #SXSW so far- {link}  #outbrain, #ipad, #groupme,",,1
@mention On the upside.... #SXSW does start today and the iPad 2 releases...,Apple,1
"RT @mention The Web Designer‰Ûªs Guide to iOS (and Android) Apps, today @mention 10 a.m! {link} #sxsw",,1
"RT @mention There are more than a few PATs here at #sxsw. If you don't know what I'm talking about, please google Julia Sweeney and learn.",,0
"RT @mention There are still iPad 2s to be had, at least at the #sxsw pop-up Apple store. @mention just bought one.",,0
RT @mention There have been two days in the last 6 months when mobile usage of google maps was higher than desktop. - Marissa Mayer #sxsw,,0
RT @mention There's an app for that - What you think of the goings-ons at #SXSW through an iPad - Hollergram {link},,0
RT @mention There's yet *another line* at the Austin Apple store for IPad 2! Going well around the block! #SXSW,,0
RT @mention These iPhone apps will keep you grooving at #SXSW 2011 | @mention {link},Apple,1
RT @mention They are everywhere: It's just crazy to look around sxsw and realize last year no one had an iPad. #sxsw,Apple,1
"RT @mention This -> RT @mention At Google, 4 people do the work of 7 people rather than 7 people doing the work of 4. #agileagency #SXSW",Google,1
RT @mention This @mention article about #SXSW is so good I'm linking to it on an iPhone on a train: {link},Apple,1
RT @mention This Google/Bing Q&A panel is like the world's most expensive SEO consultation. #SXSW,,0
RT @mention This group next to me has 6 ppl @mention the table. Everyone is using thier phone/ipad instead of taking to each other. #SXSW,Apple,-1
RT @mention This is a #WINNING picture #android #google #sxsw {link},,0
RT @mention This is awesome....   How I got an iPad 2 during #SXSW! {link} @mention via @mention,Apple,1
RT @mention This is one of the three best apps we've seen at #SXSW {link},Apple,1
RT @mention This is why social technology is amazing: Google has set up a Person Finder in both English and Japanese: {link} #SXSW,Google,1
RT @mention Thrilled to have former Chief Talent Officer of Apple and Gap on @mention Advisory Board {link} #sxsw #sxswi #innotribe,Apple,1
"RT @mention Tim O'Reilly his Web 2.0 definition -firms tht survived built value frm consumer-generated data. eBay,Amazon,Google. #sxsw",,0
RT @mention Tim Soo's invisible instruments are jaw dropping. iPhone+Wii controller. {link} #openexhibits #sxsw,Apple,1
RT @mention Time to #wakeuplaughing @mention for #iPhone is on the #AppStore! iTun.es/iFR3Dw #sxsw,,1
"RT @mention tip: if your #SXSW hashtag search is being throttled by @mention dumb 420 errors, use google eg {link} for #fsw",,0
"RT @mention Tips from Google's @mention fewer people on teams, and think by making. Prototyping is key. #agileagency #sxsw",Google,0
"RT @mention To all our #SXSW friends, don't forget to download the #SXSWGO iPhone/iPad app. {link}",,0
RT @mention To kick off #SXSWi @mention is giving away an iPad 2... Just visit the FB page to enter: {link} #SXSW,Apple,1
"RT @mention To the dude propping his ipad on the urinal, your time isn't THAT valuable #sxsw #ewww",,0
"RT @mention Tomorrow, Charles Chen will be speaking about Android and ChromeOS access @mention the Google booth in Exhibit Hall 3 @mention 1PM #sxsw",,0
"RT @mention Tomorrow's panel on #CSS features folks from Opera, Chrome, IE, Mozilla & W3C. Apple is downstairs selling iPads #sxsw",,0
"RT @mention Tomorrow's panel on #CSS panel features folks from Opera, Chrome, IE, Mozilla and W3C. Apple is downstairs selling iPads. Ahem. #sxsw #apple",,0
"RT @mention Tonight, @mention is checking out The Kills and @mention is checking out the GSD&M/Google party. Come say hi. #sxsw #sxswi #music",,0
RT @mention TRON has an amazing idea for their blue ray release. 2nd screen ipad app that syncs with the movie to follow additional content. #SXSW,Apple,1
RT @mention True? RT @mention It's not a rumor: Apple opening temporary store in downtown Austin 4 #SXSW & iPad 2 launch: {link},Apple,1
RT @mention Trying the Steve Wozniak drink free thanks to Google #H4ckers #SXSW   @mention Speakeasy {link},Google,1
"RT @mention Turn your iPad into a 'physical messaging platform' with Holler Gram, a cheeky app we built for #SXSW. {link}",Apple,1
"RT @mention Tweet this to register for exclusive passes to events, parties + iPad 2 during #SXSW - Give me liberty and/or a free #sxswpass - please RT",,0
"RT @mention Tweet this to register for exclusive passes to events, parties + iPad 2 during #SXSW me liberty and/or a free #sxswpass",,0
"RT @mention Tweet to register for exclusive passes to events, parties + iPad 2 during #SXSW - Give me liberty and/or a free #sxswpass",,0
RT @mention U gotta fight for yr right to party & to privacy ACLU/google #sxsw #partylikeits1986,,0
"RT @mention Uh oh. :-\ RT @mention I left my WHITE iPhone 4 in a cab in Austin at #SXSW  Internet, please help.",,0
RT @mention umm that would be @mention ÛÏ@mention I keep winning shit! Thanks @mention for the killer iPad case. #sxswÛ,Apple,1
RT @mention Unloading the iPads  {link} #sxsw #apple #ipad2,,0
RT @mention Update #Recco! {link} Which #SXSW panels/parties are def good times? Follow friends who've been there b4 if you're a newbie.,,0
RT @mention Updated NPR Music iPhone app has song info for All Songs 24/7 & live video streaming just in time for #SXSW {link},Apple,1
"RT @mention Use question/answer, ask/receive kind of model in iPad app design. Give and take. Entice them to ask more. @mention #tapworthy #sxsw",,0
"RT @mention V.Interesting... RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Google,1
RT @mention Very happy that Discovr has been named as one of the top ten must-have apps for iPad 2 :) I just have to fight my way thru the queue! #sxsw,Apple,1
RT @mention VERY IMPORTANT: Make sure you are donating to the JAPANESE Red Cross for #japan: {link} #sxswcares #sxsw #quake,,0
RT @mention Very smart from @mention #hollergram iPad app for #sxsw! {link} (may leave my vuvuzela at home now),Apple,1
RT @mention Very smart move by Apple. A pop-up store during #SXSW (iPad 2's come out at 5pm tomorrow): {link},Apple,1
RT @mention Very smart of them. Apple set to open popup shop in core of SXSW action - {link} #sxsw #apple,,1
RT @mention Very smart. RT @mention $AAPL to open pop up store for iPad 2 sales at #SXSW {link},Apple,1
RT @mention via @mention - #Apple set to open temp store in downtown #Austin during #SXSW - {link}  #iPad2,,0
"RT @mention via @mention Still a big line outside of Apple's pop-up shop, 3 days after iPad's debut. #sxsw",Apple,1
RT @mention Video of the first #iPad2 unboxing outside the #Apple Store at #SXSW coming up as soon as I can find decent WiFi,Apple,1
RT @mention VIDEO: Google: It Gets Better  // One of them is featured in the It Gets Better Book due out 3/22! #sxsw #sxswhomo {link},,0
"RT @mention Vinh: Flipboard is a step forward for iPad mags, those that get it right will go down this path - not the Wired path #sxsw",,0
So @mention vs @mention vs @mention at #SXSW. Things are heating up! Google offers check-in rewards & titles {link} - #lbs,Google,1
"RT @mention W/ the core week of data still to come, @mention searches for #SXSW are up +23% vs. '10. (Source: Trends) #measure   {link}",,0
RT @mention w00t! @mention wrote about our #hollergram iPad app for #sxsw! {link},Apple,1
RT @mention Wait. FIONA APPLE is in town??? Somebody kidnap her and put her in a recording studio until she records a new album. #sxsw,,0
RT @mention Walking into the pop-up Apple store is like walking into a future where the iPad is the only type of computer. #sxsw,,0
RT @mention Walking through the trade show at #sxsw is basically swapping 10 business cards for chances to win 10 different iPad 2s.,,0
RT @mention Wanna know where the fast cellular signal is at #SXSW? Get Coverage: Austin for iOS (FREE) for detailed maps - {link},,0
RT @mention Want a free juice pack air for iphone 4? At #SXSW? We‰Ûªll be giving away 5 at a to-be-announced location. Stay tuned!,,0
RT @mention Want a taste of the artists at this year's #sxsw? Here's a free mix put out by iTunes: {link},,0
RT @mention want an ipad 2? here is your chance: Apple opening up a temporary store for #SXSW {link}  via @mention,,0
RT @mention Want to win a free #iPad 2? Are you at or attending #SXSW? Details are here: {link},,1
RT @mention Want to win a ticket (1) to the #SXSW party? Rules are simple! {link} | Android Unite - Android News To The Masses #Android,,0
RT @mention Was intending to bring my trusty backpack for this upcoming trip to #SXSW. With the number of iPad 2s I'm helping b ...,,0
RT @mention Watch this @mention #sxsw {link},,0
"RT @mention Watching a guy simultaneously use a laptop and an iPad. The Force is strong with this one, mmm. #sxsw",,0
"RT @mention We all, including me, have this emotional thing with iPad. #barrydiller #sxsw #pnid",Apple,1
RT @mention We are excited to see HLS Dynamic Video Ad Insertion for TV Everywhere working on the #iPad2 later today at the #SXSW PopUp Apple Store,Apple,1
RT @mention We are giving away an iPad 2 to kick off our time down at #sxsw. Just visit our FB page for more info: {link},,0
"RT @mention We can't talk about liquid exp. without talking about the Kindle. Showing examples of web, kindle and iPhone versions. #liquidux #SXSW",,0
RT @mention We can't wait to give an iPad to someone at #sxsw. Want in? Just head to www.pep.jobs/upc to enter. (must be present to win,Apple,1
RT @mention We just launched our iPad app at #SXSW! Get all the details + the first edition FREE: {link},Apple,1
RT @mention We just launched SPIN's iPad app at #SXSW. Tons of #music #photos #videos and more! Whatcha think? {link},Apple,1
"RT @mention We lose an hour tonight. #SxSW attendees will blame Microsoft, Apple will get credit for fixing it before Christmas.",Apple,1
"RT @mention We lose hour 2nite. #SxSW attendees will blame Microsoft, Apple will get credit 4 fixing it b4 Christmas.",Apple,1
"RT @mention We will connect to it too! RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",,0
RT @mention We're at Lustre Pearl for #teamandroidsxsw cause we love our Android geeks! #sxsw {link},Google,1
RT @mention We're at the Lustre Pearl getting ready for our presentation at the Team Android Awards #sxsw,,0
RT @mention We're co-hosting a cmty mngr meetup w/ @mention @mention @mention at Etsy Austin space on 6th. 6-8p. Google schwag. Come! #sxsw,Google,1
RT @mention We're excited to be at #sxsw and giddy to announce that Music WithMe for Android is now available in Android Market. {link},Google,1
"RT @mention We're giving away a shiny iPad 2 at SXSW Quotables, simply sign up to be entered automatically! >> {link}  #ipad2 #sxsw",,0
RT @mention We're not launching any products at #SXSW but we're doing plenty else. [...] {link},,0
RT @mention We're not launching any products at #SXSW but we're doing plenty else. [...]//Pensei que iriam lanÌ¤ar o Google Circles,,0
RT @mention We're not launching any products at #SXSW but we're doing plenty else. {link} #googlecircle,,0
RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us for #H4ckers & 80s dan... {link},,0
RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us for #H4ckers & 80s dancing {link},,0
RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us for #H4ckers & 80s dancing today {link},,0
RT @mention We're not launching any products at #SXSW we're doing plenty else. Join us for #H4ckers & 80s dancing {link},,0
"RT @mention We're officially at #SXSW! Come by the @mention Grill, mention us w/ #zazzlsxsw and you‰Ûªll get to make your own iPhone case!",,0
RT @mention We're wondering how many @mention will come back from #sxsw with iPad 2's. Maybe everyone?,,1
RT @mention We've got some exciting things that we'll be showing off at #SXSW this year: including drag and drop store management on your iPhone,Apple,1
"RT @mention Web Developers: If you haven‰Ûªt tried New Relic, sign up during #SXSW and enter to win an iPad 2! Come by booth 13 {link}",Apple,1
"RT @mention Well hello, #SXSW! Here's a free @mention sampler, to celebrate the festival this year, including Barton Hollow: {link}",,0
RT @mention Well. Forget the #NFL #lockout right now. Gonna focus on getting my shinmy new iPad here in 40min #SXSW. Apple makes me happy. NFL does not,Apple,1
RT @mention Well.. I'm first in line. 10.5 hours to go.  #iPad #Apple #SXSW #sleepy,Apple,1
"RT @mention What Digital Tribes can Learn from Native Americans #DgtlTribe #SXSW Oh, and you can Win an iPad too... 11am at the Hyatt.",,0
"RT @mention When bored during a keynote #sxsw, use your iPad to draw a picture - even if you are not a good artist!  {link} #sxswi",Apple,1
"RT @mention When brand focuses on purpose, not object, they survive & succeed. Google: not search, useful info. Nike: not sneakers, performance. #sxsw",Google,1
RT @mention When Google were talking about topicality and reputation in search ranking I'm sure I saw Bing writing down notes... #qagb #sxsw,Google,1
RT @mention When will Google Circles launch? {link} May have good timing given Twitter? #sxsw,,0
RT @mention Which smartphone rules #sxsw?  Definitely the iPhone 4.  96% of Apple smartphone I've eyeballed are the iP4,Apple,1
RT @mention Who is flying to #SXSW and wants some @mention free miles! DM me..i'll shoot you a code. (currently iPhone only),,0
RT @mention Who uses Google TV in this room? Nobody raises a hand in a packed room at the #socialviewing session at #sxsw,Google,-1
RT @mention Whoa. Hang on. I just saw someone without an iPhone!! #SXSW,Apple,1
RT @mention Why Barry Diller thinks iPad only content is nuts @mention #SXSW @mention {link} @mentionW,,0
RT @mention Will Google preview a major new social service called Google Circles today at #SXSW {link},,0
RT @mention Will Google preview a major new social service called Google Circles today at #SXSW {link} cc. @mention,,0
"RT @mention Will overload of info delivered by Google kill discovery? Google says ppl won't lose curiosity, but I wonder...We need serendipity. #SXSW",,-1
RT @mention Will we see Google's new Social Network Circles today? {link} #SxSW #SxSWi,,0
RT @mention Win a #sony Xperia Play #android phone at #SXSW (tuesday 3/15) details here: {link},Google,1
RT @mention Win an #iPad 2! Come meet Aquent Talent Agents and drop your name in at #SXSW Booth 1413 {link},Apple,1
RT @mention Win an iPad2 by signing up here: {link} #sxsw #wantlet,,0
RT @mention Win free iPad 2 from webdoc.com #sxsw RT,,0
